"","ID","Name","Sex","Age","Height","Weight","Team","Year","Sport","Medal"
"6660",67473,"Le Huilin","F",27,172,62,"China",2016,"Fencing",NA
"6661",67488,"Kilian Le Blouch","M",26,171,70,"France",2016,"Judo",NA
"6662",67496,"Chad Guy Bertrand le Clos","M",24,190,83,"South Africa",2016,"Swimming","Silver"
"6663",67496,"Chad Guy Bertrand le Clos","M",24,190,83,"South Africa",2016,"Swimming","Silver"
"6664",67496,"Chad Guy Bertrand le Clos","M",24,190,83,"South Africa",2016,"Swimming",NA
"6665",67498,"Pierre Le Coq","M",27,186,72,"France",2016,"Sailing","Bronze"
"6666",67501,"Pierre Le Corre","M",26,176,65,"France",2016,"Triathlon",NA
"6667",67510,"Nicolas Le Goff","M",24,206,115,"France",2016,"Volleyball",NA
"6668",67532,"Marie Le Nepvou","F",31,181,72,"France",2016,"Rowing",NA
"6669",67538,"Erwann Lucien douard Le Pchoux","M",34,171,65,"France",2016,"Fencing",NA
"6670",67538,"Erwann Lucien douard Le Pchoux","M",34,171,65,"France",2016,"Fencing","Silver"
"6671",67541,"Jade Le Pesq","F",23,163,63,"France",2016,"Rugby Sevens",NA
"6672",67550,"Kvin Le Roux","M",27,209,98,"France",2016,"Volleyball",NA
"6673",67553,"Eugnie Anne Claudine Le Sommer","F",27,161,58,"France",2016,"Football",NA
"6674",67558,"Robert ""Bobby"" Lea","M",32,188,77,"United States",2016,"Cycling",NA
"6675",67572,"Antonio Junior Leal Pia","M",29,165,60,"Venezuela",2016,"Fencing",NA
"6676",67619,"Viktor Nikolayevich Lebedev","M",28,164,57,"Russia",2016,"Wrestling",NA
"6677",67635,"Emmanuel Lebesson","M",28,180,75,"France",2016,"Table Tennis",NA
"6678",67635,"Emmanuel Lebesson","M",28,180,75,"France",2016,"Table Tennis",NA
"6679",67685,"Orane Maria Lechenault","F",15,144,37,"France",2016,"Gymnastics",NA
"6680",67685,"Orane Maria Lechenault","F",15,144,37,"France",2016,"Gymnastics",NA
"6681",67685,"Orane Maria Lechenault","F",15,144,37,"France",2016,"Gymnastics",NA
"6682",67685,"Orane Maria Lechenault","F",15,144,37,"France",2016,"Gymnastics",NA
"6683",67685,"Orane Maria Lechenault","F",15,144,37,"France",2016,"Gymnastics",NA
"6684",67690,"Eva Lechner","F",31,165,50,"Italy",2016,"Cycling",NA
"6685",67693,"Barbara Lechner-Engleder","F",33,162,72,"Germany",2016,"Shooting",NA
"6686",67693,"Barbara Lechner-Engleder","F",33,162,72,"Germany",2016,"Shooting","Gold"
"6687",67694,"Kenia Vanessa Lechuga Alanis","F",22,162,59,"Mexico",2016,"Rowing",NA
"6688",67714,"Fanny Lecluyse","F",24,177,64,"Belgium",2016,"Swimming",NA
"6689",67714,"Fanny Lecluyse","F",24,177,64,"Belgium",2016,"Swimming",NA
"6690",67719,"Camille Lecointre","F",31,159,56,"France",2016,"Sailing","Bronze"
"6691",67746,"Kathleen Genevieve ""Katie"" Ledecky","F",19,183,73,"United States",2016,"Swimming","Gold"
"6692",67746,"Kathleen Genevieve ""Katie"" Ledecky","F",19,183,73,"United States",2016,"Swimming","Gold"
"6693",67746,"Kathleen Genevieve ""Katie"" Ledecky","F",19,183,73,"United States",2016,"Swimming","Gold"
"6694",67746,"Kathleen Genevieve ""Katie"" Ledecky","F",19,183,73,"United States",2016,"Swimming","Silver"
"6695",67746,"Kathleen Genevieve ""Katie"" Ledecky","F",19,183,73,"United States",2016,"Swimming","Gold"
"6696",67800,"Lee Chan-Dong","M",23,183,83,"South Korea",2016,"Football",NA
"6697",67805,"Lee Chang-Min","M",22,178,74,"South Korea",2016,"Football",NA
"6698",67816,"Lee Chih-Kai","M",20,170,65,"Chinese Taipei",2016,"Gymnastics",NA
"6699",67818,"Lee Chong Wei","M",33,170,68,"Malaysia",2016,"Badminton","Silver"
"6700",67829,"Lee Da-Seul","F",19,159,47,"South Korea",2016,"Athletics",NA
"6701",67831,"Lee Dae-Hun","M",24,183,70,"South Korea",2016,"Taekwondo","Bronze"
"6702",67832,"Lee Dae-Myeong","M",27,182,78,"South Korea",2016,"Shooting",NA
"6703",67836,"Jin-Myung ""Danny"" Lee","M",26,183,NA,"New Zealand",2016,"Golf",NA
"6704",67839,"David Cameron Lee","M",34,203,105,"United States",2016,"Volleyball","Bronze"
"6705",67843,"Lee Dong-Keun","M",25,183,78,"South Korea",2016,"Badminton",NA
"6706",67852,"Lee Eun-Bi","F",25,163,58,"South Korea",2016,"Handball",NA
"6707",67862,"Lee Eun-Ju","F",17,148,NA,"South Korea",2016,"Gymnastics",NA
"6708",67862,"Lee Eun-Ju","F",17,148,NA,"South Korea",2016,"Gymnastics",NA
"6709",67862,"Lee Eun-Ju","F",17,148,NA,"South Korea",2016,"Gymnastics",NA
"6710",67862,"Lee Eun-Ju","F",17,148,NA,"South Korea",2016,"Gymnastics",NA
"6711",67867,"Eva Lee","F",29,168,59,"United States",2016,"Badminton",NA
"6712",67923,"Lee Ho Ching","F",23,159,54,"Hong Kong",2016,"Table Tennis",NA
"6713",67923,"Lee Ho Ching","F",23,159,54,"Hong Kong",2016,"Table Tennis",NA
"6714",67936,"Lee Hsuan-Yen","M",23,173,63,"Chinese Taipei",2016,"Swimming",NA
"6715",67939,"Lee Hui-Sol","F",26,174,118,"South Korea",2016,"Weightlifting",NA
"6716",67945,"Lee Hye-Jin","F",24,165,61,"South Korea",2016,"Cycling",NA
"6717",67957,"Lee Hyo-Hee","F",35,173,57,"South Korea",2016,"Volleyball",NA
"6718",67985,"Lee Jae-Yeong","F",19,178,66,"South Korea",2016,"Volleyball",NA
"6719",67989,"Lee Jeong-Eun","F",21,153,40,"South Korea",2016,"Athletics",NA
"6720",68035,"Lee Jung-Baik","M",29,161,65,"South Korea",2016,"Wrestling",NA
"6721",68036,"Lee Ka Man","F",29,168,59,"Hong Kong",2016,"Rowing",NA
"6722",68044,"Lee Kye-Rim","F",25,158,50,"South Korea",2016,"Shooting",NA
"6723",68051,"Elizabeth ""Lizzie"" Lee","F",36,165,51,"Ireland",2016,"Athletics",NA
"6724",68065,"Minjee Lee","F",20,165,60,"Australia",2016,"Golf",NA
"6725",68087,"Chun Hei ""Reginald"" Lee","M",22,170,72,"Hong Kong",2016,"Badminton",NA
"6726",68107,"Lee Sang-Su","M",25,180,69,"South Korea",2016,"Table Tennis",NA
"6727",68107,"Lee Sang-Su","M",25,180,69,"South Korea",2016,"Table Tennis",NA
"6728",68109,"Lee Sang-Wook","M",30,170,59,"South Korea",2016,"Gymnastics",NA
"6729",68109,"Lee Sang-Wook","M",30,170,59,"South Korea",2016,"Gymnastics",NA
"6730",68109,"Lee Sang-Wook","M",30,170,59,"South Korea",2016,"Gymnastics",NA
"6731",68109,"Lee Sang-Wook","M",30,170,59,"South Korea",2016,"Gymnastics",NA
"6732",68109,"Lee Sang-Wook","M",30,170,59,"South Korea",2016,"Gymnastics",NA
"6733",68109,"Lee Sang-Wook","M",30,170,59,"South Korea",2016,"Gymnastics",NA
"6734",68134,"Lee Seul-Chan","M",22,172,65,"South Korea",2016,"Football",NA
"6735",68145,"Lee Seung-Su","M",26,178,81,"South Korea",2016,"Judo",NA
"6736",68149,"Lee Seung-Yun","M",21,174,80,"South Korea",2016,"Archery",NA
"6737",68149,"Lee Seung-Yun","M",21,174,80,"South Korea",2016,"Archery","Gold"
"6738",68151,"Lee Sheng-Mu","M",29,179,71,"Chinese Taipei",2016,"Badminton",NA
"6739",68155,"Lee So-Hee","F",22,171,67,"South Korea-2",2016,"Badminton",NA
"6740",68169,"Lee Tae-Hun","M",30,180,74,"South Korea",2016,"Sailing",NA
"6741",68184,"Lee Wai Sze","F",29,165,62,"Hong Kong",2016,"Cycling",NA
"6742",68184,"Lee Wai Sze","F",29,165,62,"Hong Kong",2016,"Cycling",NA
"6743",68209,"Lee Yong-Dae","M",27,180,74,"South Korea-1",2016,"Badminton",NA
"6744",68215,"Lee Young-Sil","F",29,167,59,"South Korea",2016,"Hockey",NA
"6745",68217,"Lee Yuen Yin","F",27,161,58,"Hong Kong",2016,"Rowing",NA
"6746",68222,"Zoe Samantha Lee","F",30,176,70,"Great Britain",2016,"Rowing","Silver"
"6747",68263,"Hlne Lefebvre","F",25,170,69,"France",2016,"Rowing",NA
"6748",68269,"Yannick Lefbvre","M",27,181,79,"Belgium",2016,"Sailing",NA
"6749",68272,"Jasper Lefevere","M",28,171,66,"Belgium",2016,"Judo",NA
"6750",68286,"Enzo-Boris Lefort","M",24,190,80,"France",2016,"Fencing",NA
"6751",68286,"Enzo-Boris Lefort","M",24,190,80,"France",2016,"Fencing","Silver"
"6752",68308,"Marie Christianne Legentil","F",24,153,52,"Mauritius",2016,"Judo",NA
"6753",68352,"Ana Roxana Lehaci","F",25,169,62,"Austria",2016,"Canoeing",NA
"6754",68353,"Ionela Livia Lehaci","F",21,178,57,"Romania",2016,"Rowing",NA
"6755",68354,"Mosito Lehata","M",27,177,69,"Lesotho",2016,"Athletics",NA
"6756",68354,"Mosito Lehata","M",27,177,69,"Lesotho",2016,"Athletics",NA
"6757",68399,"Nataliya Serhivna Lehonkova","F",33,161,48,"Ukraine",2016,"Athletics",NA
"6758",68450,"Lei Sheng","M",32,193,77,"China",2016,"Fencing",NA
"6759",68450,"Lei Sheng","M",32,193,77,"China",2016,"Fencing",NA
"6760",68527,"Romrio Martins Leito","M",19,175,56,"Sao Tome and Principe",2016,"Athletics",NA
"6761",68535,"Hermenegildo Leite","M",16,171,63,"Angola",2016,"Athletics",NA
"6762",68550,"Mario Leitner","M",19,177,75,"Austria",2016,"Canoeing",NA
"6763",68554,"Paula Leitn Arrones","F",16,187,98,"Spain",2016,"Water Polo",NA
"6764",68588,"Olha Oleksandrivna Leleiko","F",39,178,68,"Ukraine",2016,"Fencing",NA
"6765",68597,"Manuel Lelo","M",28,172,70,"Angola",2016,"Sailing",NA
"6766",68610,"Christophe Alexandre Christian Lematre","M",26,190,74,"France",2016,"Athletics",NA
"6767",68610,"Christophe Alexandre Christian Lematre","M",26,190,74,"France",2016,"Athletics","Bronze"
"6768",68620,"Charlotte Lembach","F",28,164,57,"France",2016,"Fencing",NA
"6769",68620,"Charlotte Lembach","F",28,164,57,"France",2016,"Fencing",NA
"6770",68627,"Lomano Lava Lemeki","M",27,177,92,"Japan",2016,"Rugby Sevens",NA
"6771",68632,"Liubomyr Arturovych Lemeshko","M",24,186,86,"Ukraine",2016,"Swimming",NA
"6772",68640,"Finn Lemke","M",24,210,115,"Germany",2016,"Handball","Bronze"
"6773",68658,"Mathieu Lemoine","M",32,176,70,"France",2016,"Equestrianism",NA
"6774",68658,"Mathieu Lemoine","M",32,176,70,"France",2016,"Equestrianism","Gold"
"6775",68665,"Carlos Andrs Lemos Romaa","M",28,183,76,"Colombia",2016,"Athletics",NA
"6776",68668,"Sandra Milena Lemos-Rivas","F",27,170,100,"Colombia",2016,"Athletics",NA
"6777",68686,"Lus Enrique Lemus Dvila","M",24,173,61,"Mexico",2016,"Cycling",NA
"6778",68695,"Deon Christopher Lendore","M",23,179,75,"Trinidad and Tobago",2016,"Athletics",NA
"6779",68695,"Deon Christopher Lendore","M",23,179,75,"Trinidad and Tobago",2016,"Athletics",NA
"6780",68777,"Renzo Len Garca","M",25,186,71,"Peru",2016,"Rowing",NA
"6781",68790,"Luca Leonardi","M",25,186,78,"Italy",2016,"Swimming",NA
"6782",68827,"Yuliya Sergeyevna Leontyuk","F",32,180,80,"Belarus",2016,"Athletics",NA
"6783",68831,"Tlotliso Gift Leotlela","M",18,178,74,"South Africa",2016,"Athletics",NA
"6784",68847,"Marion Lepert","F",20,178,61,"United States",2016,"Sailing",NA
"6785",68856,"Lotta Lepist","F",27,164,58,"Finland",2016,"Cycling",NA
"6786",68856,"Lotta Lepist","F",27,164,58,"Finland",2016,"Cycling",NA
"6787",68878,"Pnlope Leprvost","F",36,175,55,"France",2016,"Equestrianism",NA
"6788",68878,"Pnlope Leprvost","F",36,175,55,"France",2016,"Equestrianism","Gold"
"6789",68907,"Jefferson Andrs Lerma Sols","M",21,179,70,"Colombia",2016,"Football",NA
"6790",68935,"Randy Jos Ler Bell","M",20,173,72,"Cuba",2016,"Gymnastics",NA
"6791",68935,"Randy Jos Ler Bell","M",20,173,72,"Cuba",2016,"Gymnastics",NA
"6792",68935,"Randy Jos Ler Bell","M",20,173,72,"Cuba",2016,"Gymnastics",NA
"6793",68935,"Randy Jos Ler Bell","M",20,173,72,"Cuba",2016,"Gymnastics",NA
"6794",68935,"Randy Jos Ler Bell","M",20,173,72,"Cuba",2016,"Gymnastics",NA
"6795",68935,"Randy Jos Ler Bell","M",20,173,72,"Cuba",2016,"Gymnastics",NA
"6796",68941,"Fantine Lesaffre","F",21,180,57,"France",2016,"Swimming",NA
"6797",68941,"Fantine Lesaffre","F",21,180,57,"France",2016,"Swimming",NA
"6798",68951,"Yoandys Alberto Lescay Prado","M",22,181,77,"Cuba",2016,"Athletics",NA
"6799",68951,"Yoandys Alberto Lescay Prado","M",22,181,77,"Cuba",2016,"Athletics",NA
"6800",68971,"Urban Lesjak","M",25,187,103,"Slovenia",2016,"Handball",NA
"6801",69026,"Aleksandr Leonidovich Lesun","M",28,185,74,"Russia",2016,"Modern Pentathlon","Gold"
"6802",69027,"Joanna Leszczyska","F",27,183,75,"Poland",2016,"Rowing","Bronze"
"6803",69033,"Evita Elisabeth Leter","F",21,NA,NA,"Suriname",2016,"Swimming",NA
"6804",69036,"Vladimir Letnicov","M",34,178,70,"Moldova",2016,"Athletics",NA
"6805",69079,"Leung Chun Wing","M",22,176,73,"Hong Kong",2016,"Cycling",NA
"6806",69088,"Melanie Leupolz","F",22,173,52,"Germany",2016,"Football","Gold"
"6807",69089,"Laurien Leurink","F",21,173,67,"Netherlands",2016,"Hockey","Silver"
"6808",69090,"Chlo Leurquin","F",25,169,57,"Belgium",2016,"Golf",NA
"6809",69115,"Yelena Stepanovna Levchenko","F",33,195,86,"Belarus",2016,"Basketball",NA
"6810",69116,"Yuliya Andrivna Levchenko","F",18,179,59,"Ukraine",2016,"Athletics",NA
"6811",69133,"Brice Leverdez","M",30,180,75,"France",2016,"Badminton",NA
"6812",69148,"Ekaterina Levina","F",19,168,52,"Israel",2016,"Rhythmic Gymnastics",NA
"6813",69152,"Olga Sergeyevna Levina-Akopyan","F",31,176,63,"Russia",2016,"Handball","Gold"
"6814",69153,"Eyal Levine","M",29,170,60,"Israel",2016,"Sailing",NA
"6815",69154,"Nigel Levine","M",27,176,72,"Great Britain",2016,"Athletics",NA
"6816",69163,"Vasily Alekseyevich Levit","M",28,185,91,"Kazakhstan",2016,"Boxing","Silver"
"6817",69169,"Daina Levy","F",23,165,98,"Jamaica",2016,"Athletics",NA
"6818",69173,"Maximilian Levy","M",29,182,87,"Germany",2016,"Cycling",NA
"6819",69173,"Maximilian Levy","M",29,182,87,"Germany",2016,"Cycling",NA
"6820",69173,"Maximilian Levy","M",29,182,87,"Germany",2016,"Cycling",NA
"6821",69173,"Maximilian Levy","M",29,182,87,"Germany",2016,"Cycling",NA
"6822",69179,"Iwona Lewandowska","F",31,161,43,"Poland",2016,"Athletics",NA
"6823",69183,"Marcin Lewandowski","M",29,179,64,"Poland",2016,"Athletics",NA
"6824",69195,"Iain Lewers","M",32,183,79,"Great Britain",2016,"Hockey",NA
"6825",69205,"Andrew Lewis","M",26,177,84,"Trinidad and Tobago",2016,"Sailing",NA
"6826",69218,"Daniel Jason Lewis","M",22,178,75,"Australia",2016,"Boxing",NA
"6827",69224,"Dwight Alexis Lewis Padron","M",28,198,98,"Venezuela",2016,"Basketball",NA
"6828",69258,"Stacy Lewis (-Chadwell)","F",31,165,60,"United States",2016,"Golf",NA
"6829",69268,"Yvette Lewis","F",31,175,75,"Panama",2016,"Athletics",NA
"6830",69280,"Amandine Suzanne Monique Leynaud","F",30,178,64,"France",2016,"Handball","Silver"
"6831",69283,"Alfonso Antonio Leyva Ypez","M",23,181,85,"Mexico",2016,"Wrestling",NA
"6832",69285,"Danell Johan Leyva Gonzalez","M",24,170,68,"United States",2016,"Gymnastics",NA
"6833",69285,"Danell Johan Leyva Gonzalez","M",24,170,68,"United States",2016,"Gymnastics","Silver"
"6834",69285,"Danell Johan Leyva Gonzalez","M",24,170,68,"United States",2016,"Gymnastics","Silver"
"6835",69285,"Danell Johan Leyva Gonzalez","M",24,170,68,"United States",2016,"Gymnastics",NA
"6836",69299,"Amandine Lhote","F",29,168,64,"France",2016,"Canoeing",NA
"6837",69301,"Ahmet Li","M",25,173,67,"Turkey",2016,"Table Tennis",NA
"6838",69329,"Li Dan","F",27,155,47,"China",2016,"Trampolining","Bronze"
"6839",69336,"Li Dongna","F",27,170,58,"China",2016,"Football",NA
"6840",69337,"Li Dongxiao","F",28,175,60,"China",2016,"Hockey",NA
"6841",69343,"Fen Li","F",39,164,60,"Sweden",2016,"Table Tennis",NA
"6842",69349,"Li Gen","M",27,196,110,"China",2016,"Basketball",NA
"6843",69352,"Li Guangyuan","M",19,187,81,"China",2016,"Swimming",NA
"6844",69352,"Li Guangyuan","M",19,187,81,"China",2016,"Swimming",NA
"6845",69368,"Li Haotong","M",21,183,75,"China",2016,"Golf",NA
"6846",69379,"Li Hongxia","F",29,168,63,"China",2016,"Hockey",NA
"6847",69400,"Jiao Li","F",43,167,60,"Netherlands",2016,"Table Tennis",NA
"6848",69400,"Jiao Li","F",43,167,60,"Netherlands",2016,"Table Tennis",NA
"6849",69401,"Li Jiaqi","F",21,168,63,"China",2016,"Hockey",NA
"6850",69405,"Jie Li","F",32,165,52,"Netherlands",2016,"Table Tennis",NA
"6851",69405,"Jie Li","F",32,165,52,"Netherlands",2016,"Table Tennis",NA
